2018-07-04,398
2018-07-05,387
2018-07-06,290
2018-07-07,231
2018-07-08,205
2018-07-09,321
2018-07-10,302
2018-07-11,307
2018-07-12,304
2018-07-13,523
2018-07-14,291
2018-07-15,225
2018-07-16,417
2018-07-17,440
2018-07-18,424
2018-07-19,332
2018-07-20,335
2018-07-21,246
2018-07-22,204
2018-07-23,264
2018-07-24,436
2018-07-25,425
2018-07-26,354
2018-07-27,290
2018-07-28,154
2018-07-29,186
2018-07-30,238
2018-07-31,619
2018-08-01,599
2018-08-02,334
2018-08-03,352
2018-08-04,237
2018-08-05,226
2018-08-06,311
2018-08-07,351
2018-08-08,407
2018-08-09,331
2018-08-10,322
2018-08-11,364
2018-08-12,271
2018-08-13,363
2018-08-14,530
2018-08-15,344
2018-08-16,367
2018-08-17,456
2018-08-18,308
2018-08-19,305
2018-08-20,450
2018-08-21,272
2018-08-22,343
2018-08-23,556
2018-08-24,421
2018-08-25,306
2018-08-26,243
2018-08-27,257
2018-08-28,452
2018-08-29,293
2018-08-30,280
2018-08-31,369
2018-09-01,275
2018-09-02,295
2018-09-03,290
2018-09-04,320
2018-09-05,327
2018-09-06,418
2018-09-07,384
2018-09-08,247
2018-09-09,202
2018-09-10,373
2018-09-11,347
2018-09-12,333
2018-09-13,327
2018-09-14,345
2018-09-15,222
2018-09-16,192
2018-09-17,338
2018-09-18,692
2018-09-19,610
2018-09-20,1080
2018-09-21,2244
2018-09-22,688
2018-09-23,580
2018-09-24,524
2018-09-25,892
2018-09-26,1024
2018-09-27,719
2018-09-28,489
2018-09-29,508
2018-09-30,536
2018-10-01,912
2018-10-02,865
2018-10-03,700
2018-10-04,624
2018-10-05,610
2018-10-06,465
2018-10-07,364
2018-10-08,357
2018-10-09,340
2018-10-10,325
2018-10-11,408
2018-10-12,382
2018-10-13,252
2018-10-14,263
2018-10-15,333
2018-10-16,560
2018-10-17,500
2018-10-18,436
2018-10-19,286
2018-10-20,248
2018-10-21,212
2018-10-22,316
2018-10-23,504
2018-10-24,466
2018-10-25,544
2018-10-26,443
2018-10-27,255
2018-10-28,216
2018-10-29,361
2018-10-30,320
2018-10-31,311
2018-11-01,356
2018-11-02,312
2018-11-03,296
2018-11-04,331
2018-11-05,433
2018-11-06,774
2018-11-07,389
2018-11-08,276
2018-11-09,281
2018-11-10,238
2018-11-11,245
2018-11-12,345
2018-11-13,434
2018-11-14,0
2018-11-15,0
2018-11-16,0
2018-11-17,0
2018-11-18,0
2018-11-19,0
2018-11-20,0
2018-11-21,0
2018-11-22,0
2018-11-23,0
2018-11-24,0
2018-11-25,0
2018-11-26,0
2018-11-27,0
2018-11-28,0
2018-11-29,0
2018-11-30,0
